lsl_timestamp,TP9,AF7,AF8,TP10
1769484272.0116563,-46.875,-34.1796875,-36.62109375,-90.8203125
1769484272.0155625,-70.3125,-28.3203125,-31.73828125,-114.2578125
1769484272.0194688,-92.28515625,-27.34375,-34.66796875,-121.58203125
1769484272.023375,-71.2890625,-26.85546875,-36.1328125,-114.2578125
1769484272.0272813,-70.3125,-22.4609375,-32.2265625,-111.328125
1769484272.0311875,-78.61328125,-23.4375,-33.69140625,-96.19140625
1769484272.0350938,-77.63671875,-23.4375,-34.1796875,-107.91015625
1769484272.053125,-65.4296875,-23.92578125,-33.69140625,-115.234375
1769484272.0570312,-41.9921875,-32.2265625,-35.15625,-79.1015625
1769484272.0609374,-59.08203125,-33.203125,-33.69140625,-75.68359375
1769484272.0648437,-72.265625,-27.34375,-36.1328125,-101.5625
1769484272.06875,-57.12890625,-31.73828125,-43.45703125,-107.421875
1769484272.0726562,-38.57421875,-44.43359375,-49.31640625,-82.03125
1769484272.0765624,-7.8125,-41.015625,-46.38671875,-58.10546875
1769484272.0804687,-29.296875,-36.1328125,-42.96875,-59.08203125
1769484272.084375,-52.24609375,-37.59765625,-42.48046875,-53.22265625
1769484272.0882812,-29.296875,-42.48046875,-41.015625,-31.25
1769484272.0921874,-21.97265625,-41.9921875,-38.57421875,-20.01953125
1769484272.0960937,-31.73828125,-38.0859375,-31.73828125,-25.87890625
1769484272.082125,-23.92578125,-42.48046875,-29.78515625,-34.66796875
1769484272.0860312,-26.85546875,-46.38671875,-34.66796875,-23.4375
1769484272.0899374,-24.4140625,-44.43359375,-34.1796875,-3.41796875
1769484272.0938437,-22.4609375,-39.55078125,-33.69140625,-12.20703125
1769484272.09775,-45.41015625,-43.45703125,-34.66796875,-26.3671875
1769484272.1016562,-37.59765625,-46.38671875,-38.0859375,-13.671875
1769484272.1055624,-5.859375,-40.0390625,-41.015625,12.20703125
1769484272.1094687,-10.7421875,-43.45703125,-41.9921875,4.8828125
1769484272.113375,-25.390625,-41.015625,-42.48046875,-27.34375
1769484272.1172812,-26.85546875,-32.71484375,-40.52734375,-26.3671875
1769484272.1211874,-13.18359375,-30.2734375,-35.15625,0.0
1769484272.1250937,0.9765625,-33.203125,-33.203125,9.27734375
1769484272.128125,-11.23046875,-42.96875,-34.1796875,-4.39453125
1769484272.1320312,-38.57421875,-43.9453125,-32.71484375,-18.06640625
1769484272.1359375,-3.41796875,-37.109375,-31.25,-25.390625
1769484272.1398437,15.625,-40.52734375,-30.2734375,-10.25390625
1769484272.14375,-25.390625,-41.015625,-37.59765625,-15.625
1769484272.1476562,-32.71484375,-41.9921875,-42.48046875,-28.3203125
1769484272.1515625,3.41796875,-37.59765625,-45.8984375,-14.6484375
1769484272.1554687,31.73828125,-33.203125,-46.38671875,8.7890625
1769484272.159375,15.13671875,-30.76171875,-37.109375,5.859375
1769484272.1632812,-26.85546875,-26.3671875,-33.203125,-8.7890625
1769484272.1671875,-24.90234375,-33.203125,-43.9453125,-20.5078125
1769484272.1710937,1.46484375,-29.296875,-41.9921875,-5.37109375
1769484272.173125,-15.625,-32.71484375,-40.0390625,-4.39453125
1769484272.1770313,-27.83203125,-37.59765625,-40.52734375,-29.78515625
1769484272.1809375,-45.41015625,-42.96875,-38.57421875,-37.59765625
1769484272.1848438,-43.9453125,-44.43359375,-39.55078125,-27.34375
1769484272.18875,-36.1328125,-41.50390625,-41.9921875,-27.34375
1769484272.1926563,-65.4296875,-42.96875,-41.50390625,-40.0390625
1769484272.1965625,-80.56640625,-45.41015625,-39.55078125,-69.3359375
1769484272.2004688,-86.9140625,-49.31640625,-40.0390625,-66.89453125
1769484272.204375,-76.66015625,-38.0859375,-38.57421875,-45.41015625
1769484272.2082813,-74.21875,-27.34375,-35.64453125,-58.10546875
1769484272.2121875,-107.91015625,-24.90234375,-32.71484375,-85.44921875
1769484272.2160938,-100.09765625,-31.25,-31.73828125,-83.49609375
1769484272.232125,-77.1484375,-30.2734375,-30.2734375,-67.3828125
1769484272.2360313,-94.7265625,-29.78515625,-30.76171875,-75.68359375
1769484272.2399375,-109.375,-37.109375,-30.76171875,-91.796875
1769484272.2438438,-95.21484375,-36.1328125,-25.87890625,-84.47265625
1769484272.24775,-64.453125,-36.62109375,-25.87890625,-50.78125
1769484272.2516563,-58.59375,-37.109375,-30.76171875,-39.55078125
1769484272.2555625,-75.1953125,-39.0625,-35.64453125,-60.05859375
1769484272.2594688,-78.125,-44.43359375,-33.203125,-52.24609375
1769484272.263375,-42.96875,-32.2265625,-31.25,-25.87890625
1769484272.2672813,-35.64453125,-25.87890625,-34.66796875,-21.484375
1769484272.2711875,-48.33984375,-29.78515625,-29.78515625,-22.4609375
1769484272.2750938,-57.12890625,-37.109375,-30.2734375,-25.390625
1769484272.262125,-40.0390625,-35.64453125,-33.203125,-12.6953125
1769484272.2660313,-8.7890625,-36.1328125,-36.1328125,6.34765625
1769484272.2699375,-26.3671875,-46.38671875,-35.64453125,9.27734375
1769484272.2738438,-50.78125,-43.9453125,-32.71484375,-5.37109375
1769484272.27775,-27.34375,-40.0390625,-34.1796875,-2.44140625
1769484272.2816563,-13.671875,-39.0625,-35.64453125,27.34375
1769484272.2855625,-20.5078125,-40.0390625,-35.15625,28.80859375
1769484272.2894688,-20.01953125,-41.015625,-40.52734375,18.5546875
1769484272.293375,-31.25,-44.921875,-45.8984375,7.32421875
1769484272.2972813,-12.20703125,-41.50390625,-45.8984375,25.87890625
1769484272.3011875,9.27734375,-41.9921875,-41.9921875,31.73828125
1769484272.3050938,-14.16015625,-43.45703125,-41.015625,19.04296875
1769484272.307125,-30.76171875,-41.9921875,-44.921875,16.6015625
1769484272.3110313,-3.90625,-46.875,-47.8515625,31.73828125
1769484272.3149376,9.27734375,-47.8515625,-51.7578125,38.57421875
1769484272.3188438,-16.11328125,-45.8984375,-46.875,27.83203125
1769484272.32275,-25.390625,-44.921875,-42.96875,14.16015625
1769484272.3266563,7.8125,-45.8984375,-45.8984375,17.08984375
1769484272.3305626,29.296875,-46.38671875,-45.41015625,33.69140625
1769484272.3344688,8.7890625,-41.015625,-42.48046875,37.59765625
1769484272.338375,-19.53125,-34.1796875,-40.52734375,27.34375
1769484272.3422813,-9.27734375,-34.66796875,-40.52734375,9.27734375
1769484272.3461876,31.73828125,-32.2265625,-41.50390625,29.78515625
1769484272.3500938,28.3203125,-27.34375,-42.96875,34.66796875
1769484272.352125,-17.578125,-30.76171875,-50.29296875,2.44140625
1769484272.3560312,-32.71484375,-39.55078125,-46.38671875,-4.8828125
1769484272.3599374,6.34765625,-29.296875,-35.64453125,16.6015625
1769484272.3638437,18.06640625,-29.78515625,-34.66796875,15.625
1769484272.36775,-25.87890625,-40.52734375,-35.15625,-13.18359375
1769484272.3716562,-26.85546875,-30.2734375,-35.64453125,-21.484375
1769484272.3755624,-19.04296875,-32.71484375,-41.9921875,-25.390625
1769484272.3794687,-32.71484375,-43.45703125,-42.96875,-28.3203125
1769484272.383375,-50.78125,-44.43359375,-41.9921875,-36.62109375
1769484272.3872812,-65.4296875,-32.71484375,-41.015625,-56.640625
1769484272.3911874,-64.453125,-32.2265625,-40.0390625,-68.359375
1769484272.3950937,-36.62109375,-31.25,-42.48046875,-67.3828125
1769484272.412125,-43.9453125,-26.3671875,-36.62109375,-66.89453125
1769484272.4160314,-60.546875,-20.99609375,-32.71484375,-76.66015625
1769484272.4199376,-51.7578125,-18.5546875,-36.62109375,-90.8203125
1769484272.4238439,-72.75390625,-26.3671875,-28.3203125,-79.1015625
1769484272.42775,-88.8671875,-37.109375,-17.08984375,-76.66015625
1769484272.4316564,-101.5625,-37.109375,-15.13671875,-97.16796875
1769484272.4355626,-100.5859375,-37.109375,-17.578125,-99.609375
1769484272.4394689,-65.4296875,-37.109375,-22.4609375,-77.1484375
1769484272.443375,-60.546875,-29.296875,-27.34375,-67.87109375
1769484272.4472814,-79.58984375,-28.3203125,-26.3671875,-79.58984375
1769484272.4511876,-72.265625,-30.76171875,-24.4140625,-84.47265625
1769484272.4550939,-57.12890625,-33.203125,-32.71484375,-67.87109375
1769484272.457125,-53.22265625,-34.66796875,-31.25,-49.31640625
1769484272.4610312,-66.89453125,-33.203125,-33.69140625,-52.24609375
1769484272.4649374,-75.68359375,-34.1796875,-40.0390625,-61.5234375
1769484272.4688437,-49.8046875,-35.15625,-40.52734375,-38.0859375
1769484272.47275,-24.90234375,-37.59765625,-41.9921875,-21.97265625
1769484272.4766562,-25.87890625,-41.50390625,-36.1328125,-32.2265625
1769484272.4805624,-41.9921875,-37.59765625,-34.1796875,-43.45703125
1769484272.4844687,-53.7109375,-32.2265625,-37.59765625,-33.69140625
1769484272.488375,-27.34375,-34.1796875,-35.64453125,-8.7890625
1769484272.4922812,-5.859375,-37.109375,-38.0859375,-15.625
1769484272.4961874,-27.34375,-34.1796875,-40.52734375,-25.390625
1769484272.5000937,-31.73828125,-34.66796875,-42.96875,-19.04296875
1769484272.502125,-4.8828125,-39.55078125,-42.96875,10.7421875
1769484272.5060313,11.71875,-33.69140625,-43.9453125,25.390625
1769484272.5099375,7.32421875,-35.64453125,-46.875,-1.46484375
1769484272.5138438,-18.5546875,-42.48046875,-46.38671875,-11.23046875
1769484272.51775,-14.6484375,-38.57421875,-45.41015625,-7.32421875
1769484272.5216563,9.765625,-36.62109375,-44.921875,4.39453125
1769484272.5255625,-2.9296875,-35.15625,-41.015625,-5.859375
1769484272.5294688,-17.08984375,-34.1796875,-38.0859375,-30.2734375
1769484272.533375,5.37109375,-39.0625,-38.57421875,-24.90234375
1769484272.5372813,39.0625,-32.71484375,-35.64453125,1.953125
1769484272.5411875,22.94921875,-28.3203125,-31.73828125,-7.8125
1769484272.5450938,-23.4375,-41.50390625,-37.109375,-34.66796875
1769484272.550125,-10.7421875,-43.45703125,-41.015625,-32.71484375
1769484272.5540311,22.4609375,-33.203125,-39.55078125,-9.27734375
1769484272.5579374,29.78515625,-27.34375,-33.203125,1.46484375
1769484272.5618436,12.20703125,-28.80859375,-32.2265625,-23.4375
1769484272.56575,-5.859375,-30.76171875,-30.2734375,-44.43359375
1769484272.5696561,17.08984375,-22.94921875,-26.85546875,-20.5078125
1769484272.5735624,20.99609375,-27.83203125,-25.87890625,-5.37109375
1769484272.5774686,-16.6015625,-35.15625,-31.73828125,-19.53125
1769484272.581375,-28.3203125,-25.87890625,-39.55078125,-32.2265625
1769484272.5852811,-7.8125,-36.62109375,-40.52734375,-37.59765625
1769484272.5891874,-4.39453125,-35.64453125,-39.0625,-23.4375
1769484272.5930936,-22.94921875,-28.80859375,-33.203125,-33.69140625
1769484272.592125,-47.8515625,-41.015625,-38.57421875,-66.40625
1769484272.5960312,-44.921875,-38.57421875,-43.45703125,-59.5703125
1769484272.5999374,-38.0859375,-32.2265625,-39.0625,-39.0625
1769484272.6038437,-53.22265625,-42.48046875,-37.59765625,-51.26953125
1769484272.60775,-81.0546875,-44.43359375,-34.66796875,-74.70703125
1769484272.6116562,-114.74609375,-49.8046875,-39.0625,-92.28515625
1769484272.6155624,-108.88671875,-54.6875,-41.9921875,-90.8203125
1769484272.6194687,-83.49609375,-49.31640625,-41.50390625,-88.8671875
1769484272.623375,-98.14453125,-39.55078125,-38.0859375,-105.95703125
1769484272.6272812,-103.515625,-33.203125,-32.71484375,-110.3515625
1769484272.6311874,-94.23828125,-36.62109375,-38.0859375,-97.65625
1769484272.6350937,-77.63671875,-36.1328125,-41.9921875,-75.1953125
1769484272.652125,-78.61328125,-35.64453125,-38.0859375,-66.40625
1769484272.6560311,-83.984375,-37.109375,-35.64453125,-85.9375
1769484272.6599374,-61.5234375,-42.48046875,-36.1328125,-73.73046875
1769484272.6638436,-42.48046875,-40.52734375,-39.55078125,-39.55078125
1769484272.66775,-46.38671875,-38.0859375,-38.0859375,-39.0625
1769484272.6716561,-57.12890625,-41.9921875,-29.78515625,-51.26953125
1769484272.6755624,-53.7109375,-47.8515625,-28.3203125,-32.2265625
1769484272.6794686,-28.80859375,-47.8515625,-30.76171875,-15.625
1769484272.683375,-5.859375,-42.48046875,-37.59765625,-21.97265625
1769484272.6872811,-49.31640625,-48.33984375,-37.109375,-33.203125
1769484272.6911874,-62.5,-49.31640625,-37.59765625,-32.2265625
1769484272.6950936,-15.13671875,-37.59765625,-36.1328125,-9.765625
1769484272.682125,4.39453125,-31.73828125,-39.55078125,13.671875
1769484272.6860313,-21.484375,-31.73828125,-42.96875,5.37109375
1769484272.6899376,-19.04296875,-38.57421875,-38.0859375,-7.32421875
1769484272.6938438,18.06640625,-33.203125,-35.64453125,10.25390625
1769484272.69775,16.6015625,-25.390625,-31.25,30.76171875
1769484272.7016563,0.9765625,-30.76171875,-28.80859375,22.4609375
1769484272.7055626,3.41796875,-40.52734375,-33.69140625,3.90625
1769484272.7094688,7.32421875,-41.015625,-32.71484375,14.16015625
1769484272.713375,24.4140625,-38.57421875,-28.80859375,16.6015625
1769484272.7172813,19.53125,-41.015625,-29.78515625,-7.32421875
1769484272.7211876,-11.71875,-51.26953125,-31.73828125,-21.97265625
1769484272.7250938,10.7421875,-42.48046875,-36.62109375,-24.4140625
1769484272.742125,37.59765625,-41.50390625,-33.203125,-11.23046875
1769484272.7460313,4.39453125,-51.7578125,-29.296875,-3.41796875
1769484272.7499375,-19.04296875,-51.26953125,-32.71484375,-23.92578125
1769484272.7538438,-28.80859375,-55.6640625,-34.66796875,-25.390625
1769484272.75775,-8.30078125,-50.29296875,-36.62109375,1.953125
1769484272.7616563,12.20703125,-44.43359375,-35.15625,4.39453125
1769484272.7655625,-16.6015625,-51.26953125,-38.0859375,-27.34375
1769484272.7694688,-36.62109375,-47.36328125,-34.66796875,-44.43359375
1769484272.773375,-31.73828125,-43.9453125,-37.59765625,-53.7109375
1769484272.7772813,-15.13671875,-46.875,-46.38671875,-50.78125
1769484272.7811875,-13.18359375,-39.0625,-40.0390625,-51.26953125
1769484272.7850938,-41.50390625,-35.64453125,-38.57421875,-82.03125
1769484272.787125,-50.78125,-45.8984375,-43.45703125,-84.47265625
1769484272.7910314,-37.59765625,-44.921875,-41.50390625,-62.5
1769484272.7949376,-56.15234375,-47.8515625,-36.1328125,-77.63671875
1769484272.7988439,-100.09765625,-53.22265625,-35.15625,-124.0234375
1769484272.80275,-97.65625,-50.78125,-37.109375,-132.32421875
1769484272.8066564,-83.49609375,-49.8046875,-35.15625,-118.65234375
1769484272.8105626,-81.0546875,-46.875,-40.0390625,-123.046875
1769484272.8144689,-100.09765625,-45.8984375,-41.50390625,-145.5078125
1769484272.818375,-88.37890625,-48.828125,-37.109375,-148.4375
1769484272.8222814,-65.91796875,-46.38671875,-38.0859375,-124.0234375
1769484272.8261876,-76.171875,-34.1796875,-43.45703125,-106.4453125
1769484272.8300939,-73.2421875,-34.66796875,-39.55078125,-106.93359375
1769484272.847125,-86.9140625,-43.45703125,-38.57421875,-118.1640625
1769484272.8510313,-72.75390625,-36.62109375,-42.96875,-101.5625
1769484272.8549376,-29.78515625,-32.71484375,-38.57421875,-74.21875
1769484272.8588438,-44.921875,-35.15625,-38.0859375,-81.0546875
1769484272.86275,-75.1953125,-38.57421875,-41.50390625,-93.26171875
1769484272.8666563,-51.7578125,-41.9921875,-38.0859375,-71.77734375
1769484272.8705626,-7.32421875,-41.50390625,-35.15625,-35.15625
1769484272.8744688,-8.7890625,-35.64453125,-35.64453125,-43.9453125
1769484272.878375,-42.96875,-35.15625,-38.0859375,-63.96484375
1769484272.8822813,-39.55078125,-37.109375,-38.0859375,-65.91796875
1769484272.8861876,-16.6015625,-33.203125,-43.9453125,-50.29296875
1769484272.8900938,6.8359375,-37.109375,-45.8984375,-32.71484375
1769484272.892125,-7.32421875,-43.45703125,-46.38671875,-52.24609375
1769484272.8960311,-35.15625,-44.921875,-45.41015625,-63.4765625
1769484272.8999374,-11.71875,-39.0625,-41.9921875,-41.015625
1769484272.9038436,29.296875,-41.9921875,-43.9453125,-31.73828125
1769484272.90775,-6.8359375,-49.31640625,-43.9453125,-43.9453125
1769484272.9116561,-39.0625,-46.38671875,-43.45703125,-49.31640625
1769484272.9155624,-3.41796875,-39.0625,-47.36328125,-45.8984375
1769484272.9194686,10.7421875,-38.57421875,-51.7578125,-41.9921875
1769484272.923375,-13.18359375,-43.45703125,-48.828125,-32.71484375
1769484272.9272811,-27.34375,-41.50390625,-43.9453125,-29.296875
1769484272.9311874,5.859375,-38.57421875,-45.41015625,-30.2734375
1769484272.9350936,25.390625,-39.0625,-44.921875,-19.04296875
1769484272.923125,0.0,-37.59765625,-47.8515625,-31.25
1769484272.9270313,-27.34375,-34.66796875,-47.8515625,-45.8984375
1769484272.9309375,-31.25,-40.0390625,-42.96875,-52.24609375
1769484272.9348438,-5.37109375,-46.875,-47.36328125,-46.875
1769484272.93875,8.7890625,-38.57421875,-48.33984375,-38.57421875
1769484272.9426563,-15.625,-33.203125,-45.8984375,-63.96484375
1769484272.9465625,-24.90234375,-40.0390625,-42.96875,-86.42578125
1769484272.9504688,3.41796875,-38.0859375,-43.9453125,-72.265625
1769484272.954375,-1.953125,-31.25,-42.96875,-62.98828125
1769484272.9582813,-22.4609375,-37.59765625,-39.55078125,-71.77734375
1769484272.9621875,-42.96875,-38.57421875,-41.015625,-95.703125
1769484272.9660938,-42.48046875,-33.69140625,-38.57421875,-90.33203125
1769484272.967125,-13.18359375,-36.62109375,-38.57421875,-70.3125
1769484272.9710312,-35.15625,-32.2265625,-49.31640625,-88.8671875
1769484272.9749374,-70.80078125,-35.15625,-43.9453125,-102.05078125
1769484272.9788437,-67.3828125,-42.96875,-39.55078125,-98.6328125
1769484272.98275,-37.109375,-35.15625,-37.109375,-90.33203125
1769484272.9866562,-31.73828125,-29.78515625,-31.25,-84.9609375
1769484272.9905624,-73.73046875,-38.0859375,-31.25,-99.609375
1769484272.9944687,-89.35546875,-50.29296875,-27.34375,-119.140625
1769484272.998375,-67.87109375,-46.875,-31.25,-103.515625
1769484273.0022812,-51.7578125,-40.52734375,-35.15625,-88.8671875
1769484273.0061874,-68.84765625,-41.9921875,-36.62109375,-86.42578125
1769484273.0100937,-87.40234375,-49.8046875,-34.66796875,-103.02734375
1769484273.027125,-78.61328125,-51.26953125,-27.34375,-109.375
1769484273.0310311,-70.80078125,-47.36328125,-22.4609375,-85.44921875
1769484273.0349374,-70.3125,-43.45703125,-25.87890625,-85.44921875
1769484273.0388436,-92.7734375,-36.62109375,-34.66796875,-103.515625
1769484273.04275,-83.984375,-38.0859375,-42.48046875,-97.16796875
1769484273.0466561,-43.9453125,-41.9921875,-43.45703125,-79.58984375
1769484273.0505624,-41.9921875,-42.96875,-39.0625,-82.03125
1769484273.0544686,-37.109375,-38.0859375,-40.0390625,-83.0078125
1769484273.058375,-36.1328125,-32.2265625,-44.921875,-66.40625
1769484273.0622811,-27.83203125,-35.15625,-47.36328125,-56.640625
1769484273.0661874,-31.73828125,-41.015625,-40.0390625,-50.78125
1769484273.0700936,-42.48046875,-46.875,-34.1796875,-61.5234375
1769484273.057125,-39.55078125,-44.43359375,-41.015625,-62.98828125
1769484273.0610313,-20.99609375,-37.59765625,-38.57421875,-34.66796875
1769484273.0649376,5.37109375,-41.50390625,-33.203125,-15.625
1769484273.0688438,-4.8828125,-45.8984375,-37.59765625,-36.1328125
1769484273.07275,-36.1328125,-49.8046875,-41.50390625,-50.78125
1769484273.0766563,-33.203125,-51.7578125,-45.8984375,-36.1328125
1769484273.0805626,-3.41796875,-41.015625,-43.45703125,-20.5078125
1769484273.0844688,-14.16015625,-38.57421875,-40.0390625,-31.73828125
1769484273.088375,-32.71484375,-38.57421875,-45.41015625,-49.8046875
1769484273.0922813,-28.3203125,-38.0859375,-47.36328125,-40.0390625
1769484273.0961876,-2.9296875,-46.38671875,-44.43359375,-18.5546875
1769484273.1000938,1.46484375,-41.9921875,-45.8984375,-25.87890625
1769484273.117125,-41.015625,-37.59765625,-43.45703125,-45.8984375
1769484273.1210313,-54.19921875,-38.57421875,-42.96875,-51.7578125
1769484273.1249375,-22.4609375,-36.62109375,-48.828125,-36.1328125
1769484273.1288438,-5.859375,-36.62109375,-47.8515625,-20.01953125
1769484273.13275,-23.4375,-38.0859375,-45.8984375,-45.8984375
1769484273.1366563,-25.87890625,-39.55078125,-48.33984375,-67.87109375
1769484273.1405625,-2.44140625,-37.109375,-46.875,-59.08203125
1769484273.1444688,15.13671875,-33.203125,-39.55078125,-28.80859375
1769484273.148375,8.30078125,-29.296875,-37.109375,-25.390625
1769484273.1522813,-43.9453125,-42.48046875,-34.1796875,-44.921875
1769484273.1561875,-51.26953125,-48.33984375,-39.55078125,-52.24609375
1769484273.1600938,-8.30078125,-41.50390625,-45.41015625,-40.0390625
1769484273.163125,-9.765625,-42.96875,-44.43359375,-43.45703125
1769484273.1670313,-48.33984375,-40.0390625,-45.41015625,-83.0078125
1769484273.1709375,-58.10546875,-39.0625,-41.015625,-85.9375
1769484273.1748438,-39.0625,-41.9921875,-41.50390625,-67.3828125
1769484273.17875,-39.55078125,-39.55078125,-42.48046875,-66.89453125
1769484273.1826563,-68.84765625,-30.76171875,-34.1796875,-89.84375
1769484273.1865625,-90.8203125,-30.2734375,-36.1328125,-101.07421875
1769484273.1904688,-58.59375,-29.78515625,-41.50390625,-93.75
1769484273.194375,-47.8515625,-26.85546875,-37.59765625,-89.35546875
1769484273.1982813,-90.8203125,-31.25,-39.0625,-112.79296875
1769484273.2021875,-95.703125,-32.2265625,-39.0625,-121.58203125
1769484273.2060938,-66.40625,-29.78515625,-34.1796875,-88.8671875
1769484273.207125,-24.90234375,-32.71484375,-40.0390625,-72.75390625
1769484273.2110312,-35.64453125,-27.83203125,-42.96875,-76.66015625
1769484273.2149374,-69.82421875,-23.92578125,-34.1796875,-80.078125
1769484273.2188437,-49.8046875,-21.97265625,-30.76171875,-68.359375
1769484273.22275,-19.53125,-18.06640625,-36.1328125,-48.33984375
1769484273.2266562,-24.90234375,-24.4140625,-36.62109375,-49.31640625
1769484273.2305624,-45.8984375,-25.390625,-39.55078125,-66.89453125
1769484273.2344687,-37.109375,-23.4375,-44.921875,-68.84765625
1769484273.238375,-5.859375,-22.94921875,-42.48046875,-33.203125
1769484273.2422812,5.37109375,-19.04296875,-32.2265625,-15.13671875
1769484273.2461874,-20.01953125,-13.671875,-32.2265625,-40.52734375
1769484273.2500937,-33.69140625,-14.6484375,-42.48046875,-40.52734375
1769484273.252125,-12.20703125,-18.5546875,-42.96875,-6.8359375
1769484273.2560313,25.390625,-12.6953125,-33.69140625,-2.44140625
1769484273.2599375,15.625,-15.625,-35.15625,-20.01953125
1769484273.2638438,-22.4609375,-28.80859375,-40.0390625,-29.78515625
1769484273.26775,-25.390625,-23.4375,-36.1328125,-8.7890625
1769484273.2716563,-0.48828125,-19.53125,-27.34375,11.23046875
1769484273.2755625,-4.8828125,-27.83203125,-26.3671875,-3.41796875
1769484273.2794688,-24.4140625,-29.78515625,-37.109375,-24.90234375
1769484273.283375,-1.46484375,-23.92578125,-40.0390625,-11.23046875
1769484273.2872813,20.01953125,-21.97265625,-35.64453125,18.06640625
1769484273.2911875,5.859375,-28.3203125,-32.2265625,14.16015625
1769484273.2950938,-18.5546875,-36.62109375,-33.203125,-6.8359375
1769484273.298125,-25.390625,-41.50390625,-36.62109375,-4.39453125
1769484273.3020313,6.8359375,-31.73828125,-35.64453125,19.04296875
1769484273.3059375,22.4609375,-31.25,-36.62109375,11.71875
1769484273.3098438,-6.34765625,-36.1328125,-36.62109375,-1.953125
1769484273.31375,-19.04296875,-34.1796875,-37.59765625,5.37109375
1769484273.3176563,0.9765625,-35.64453125,-45.41015625,21.97265625
1769484273.3215625,13.18359375,-31.73828125,-41.015625,17.08984375
1769484273.3254688,9.765625,-28.3203125,-37.109375,-3.41796875
1769484273.329375,-4.8828125,-27.83203125,-40.0390625,-13.671875
1769484273.3332813,-24.4140625,-31.73828125,-42.48046875,-13.671875
1769484273.3371875,-12.6953125,-38.0859375,-42.48046875,-8.7890625
1769484273.3410938,-23.92578125,-30.2734375,-38.57421875,-11.71875
1769484273.342125,-46.38671875,-29.78515625,-38.57421875,-23.92578125
1769484273.3460312,-34.66796875,-34.1796875,-41.50390625,-41.9921875
1769484273.3499374,-26.3671875,-32.71484375,-42.48046875,-38.57421875
1769484273.3538437,-30.2734375,-37.59765625,-46.38671875,-33.203125
1769484273.35775,-50.78125,-41.50390625,-51.7578125,-53.7109375
1769484273.3616562,-75.68359375,-40.52734375,-48.33984375,-64.94140625
1769484273.3655624,-66.89453125,-41.015625,-44.921875,-40.0390625
1769484273.3694687,-53.22265625,-38.0859375,-49.31640625,-42.96875
1769484273.373375,-80.56640625,-34.1796875,-51.7578125,-75.68359375
1769484273.3772812,-96.19140625,-27.83203125,-44.43359375,-85.9375
1769484273.3811874,-77.63671875,-22.94921875,-40.0390625,-78.61328125
1769484273.3850937,-59.08203125,-26.3671875,-41.9921875,-71.77734375
1769484273.387125,-68.359375,-30.2734375,-41.9921875,-92.28515625
1769484273.3910313,-114.74609375,-36.1328125,-42.48046875,-108.3984375
1769484273.3949375,-112.3046875,-36.62109375,-39.0625,-94.7265625
1769484273.3988438,-68.359375,-24.4140625,-37.59765625,-75.1953125
1769484273.40275,-66.89453125,-23.92578125,-36.62109375,-83.0078125
1769484273.4066563,-83.984375,-36.62109375,-38.0859375,-100.5859375
1769484273.4105625,-84.9609375,-38.57421875,-44.921875,-95.21484375
1769484273.4144688,-59.5703125,-36.1328125,-47.36328125,-73.2421875
1769484273.418375,-39.0625,-31.25,-45.41015625,-60.546875
1769484273.4222813,-54.6875,-31.25,-43.45703125,-69.82421875
1769484273.4261875,-50.78125,-31.73828125,-44.43359375,-70.80078125
1769484273.4300938,-23.4375,-27.34375,-46.875,-58.10546875
1769484273.448125,-10.7421875,-28.80859375,-47.8515625,-53.7109375
1769484273.4520311,-46.875,-29.78515625,-46.38671875,-63.96484375
1769484273.4559374,-55.6640625,-29.78515625,-45.8984375,-69.3359375
1769484273.4598436,-29.296875,-31.73828125,-45.8984375,-50.78125
1769484273.46375,-10.7421875,-33.203125,-51.26953125,-20.01953125
1769484273.4676561,-7.8125,-28.3203125,-43.9453125,-11.71875
1769484273.4715624,-21.97265625,-27.83203125,-31.25,-18.5546875
1769484273.4754686,-22.4609375,-31.25,-37.59765625,-12.6953125
1769484273.479375,4.39453125,-34.66796875,-45.41015625,0.9765625
1769484273.4832811,5.859375,-34.1796875,-43.9453125,2.44140625
1769484273.4871874,-16.6015625,-36.1328125,-44.43359375,-19.04296875
1769484273.4910936,-3.41796875,-33.69140625,-41.015625,-16.6015625
1769484273.477125,30.76171875,-22.94921875,-36.1328125,10.25390625
1769484273.4810312,22.4609375,-22.4609375,-37.59765625,2.44140625
1769484273.4849374,-22.94921875,-32.71484375,-38.57421875,-11.71875
1769484273.4888437,-31.25,-35.15625,-38.0859375,-11.71875
1769484273.49275,2.9296875,-32.71484375,-38.57421875,1.953125
1769484273.4966562,14.16015625,-25.390625,-34.66796875,8.30078125
1769484273.5005624,6.34765625,-21.97265625,-37.59765625,-6.8359375
1769484273.5044687,-6.8359375,-28.3203125,-43.45703125,-21.484375
1769484273.508375,-14.6484375,-39.0625,-41.015625,-13.18359375
1769484273.5122812,2.9296875,-39.55078125,-37.109375,12.6953125
1769484273.5161874,-1.46484375,-36.62109375,-35.15625,-2.44140625
1769484273.5200937,-31.25,-34.1796875,-34.66796875,-14.16015625
1769484273.537125,-34.1796875,-22.94921875,-42.48046875,-11.23046875
1769484273.5410314,-8.7890625,-29.78515625,-42.96875,-15.13671875
1769484273.5449376,-9.27734375,-31.73828125,-39.55078125,-17.08984375
1769484273.5488439,-46.875,-27.83203125,-35.15625,-31.25
1769484273.55275,-58.10546875,-21.97265625,-36.62109375,-39.0625
